Date (UTC),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2024-12-17T10:45+00:00,4492.3,22919.8,6014.4
2024-12-17T11:00+00:00,4401,22789.8,6001.2
2024-12-17T11:15+00:00,4332.9,22513.9,5949.5
2024-12-17T11:30+00:00,4239.1,21833.7,5782.7
2024-12-17T11:45+00:00,4262.6,21332.5,5565.8
2024-12-17T12:00+00:00,3872.3,20656.8,5238.5
2024-12-17T12:15+00:00,4132.6,19929.5,4959.4
2024-12-17T12:30+00:00,4224.9,19304.1,4496.9
2024-12-17T12:45+00:00,4221.2,18791.2,4051.3
2024-12-17T13:00+00:00,4241.2,18276.6,3499.9
2024-12-17T13:15+00:00,4251.9,17607.9,2952.6
2024-12-17T13:30+00:00,4101.2,16856.9,2436.7
2024-12-17T13:45+00:00,3936.7,16137.1,1953
2024-12-17T14:00+00:00,4011.7,15827.4,1417
2024-12-17T14:15+00:00,3785.2,15382.6,937.8
2024-12-17T14:30+00:00,3604.8,15202.3,570.9
2024-12-17T14:45+00:00,3503.2,15072.2,270.9
2024-12-17T15:00+00:00,3744.7,15003.2,74.6
2024-12-17T15:15+00:00,3815,14967.2,21.5
2024-12-17T15:30+00:00,3967.9,14852.5,19
2024-12-17T15:45+00:00,3980,14805,20.4
2024-12-17T16:00+00:00,4285.1,15591.7,22.9
2024-12-17T16:15+00:00,4734.1,15742,22.9
2024-12-17T16:30+00:00,4936.9,15790.9,22.1
2024-12-17T16:45+00:00,4971.2,15914.8,21
2024-12-17T17:00+00:00,5020.5,16036.6,19.2
2024-12-17T17:15+00:00,5070.6,15953.5,18.3
2024-12-17T17:30+00:00,5060.3,15710.4,8.3
2024-12-17T17:45+00:00,4989.4,15428.1,7.3
2024-12-17T18:00+00:00,4954.3,15300.5,7.1
2024-12-17T18:15+00:00,5124.4,15338.4,7.7
2024-12-17T18:30+00:00,5417.8,15383.4,7.1
2024-12-17T18:45+00:00,5643.7,15378.6,6.5
2024-12-17T19:00+00:00,5766.4,15403.3,7.9
2024-12-17T19:15+00:00,5810.5,15295.8,7.1
2024-12-17T19:30+00:00,5874.1,15109.6,6.2
2024-12-17T19:45+00:00,5891.2,15076.8,6.3
2024-12-17T20:00+00:00,5789.5,15193.9,8.5
2024-12-17T20:15+00:00,5779.8,15261.4,6.2
2024-12-17T20:30+00:00,5877.1,15241,6.1
2024-12-17T20:45+00:00,5957,15257,6.2
2024-12-17T21:00+00:00,6000.1,14769.2,8.4
2024-12-17T21:15+00:00,6048.1,14849.7,6.1
2024-12-17T21:30+00:00,5800.7,14852.9,5.8
2024-12-17T21:45+00:00,5824.9,15093.7,6
2024-12-17T22:00+00:00,5828.4,15472.7,7.8
2024-12-17T22:15+00:00,5845.6,15592.3,6.2
2024-12-17T22:30+00:00,5867.6,15629.6,6.2
2024-12-17T22:45+00:00,5869.5,15693.3,6.4
2024-12-17T23:00+00:00,6347.7,16104.7,9.1
2024-12-17T23:15+00:00,6278,16340.7,7.2
2024-12-17T23:30+00:00,6248.4,16800.7,6.3
2024-12-17T23:45+00:00,6334.9,17244.5,6.3
2024-12-18T00:00+00:00,5970.6,17581.4,6.4
2024-12-18T00:15+00:00,6159.9,17996.8,6.2
2024-12-18T00:30+00:00,6333.1,18378.2,6.3
2024-12-18T00:45+00:00,6377.6,18967.8,6.4
2024-12-18T01:00+00:00,6128.1,19488.9,7.8
2024-12-18T01:15+00:00,6103.2,19930.6,6.3
2024-12-18T01:30+00:00,6053.6,20339.3,6.2
2024-12-18T01:45+00:00,5902.4,20898.5,6.2
2024-12-18T02:00+00:00,5295.5,21451,7.7
2024-12-18T02:15+00:00,5140.9,22060.8,6.4
2024-12-18T02:30+00:00,5175.5,22642.8,6.3
2024-12-18T02:45+00:00,5182.3,23210.8,6.3
2024-12-18T03:00+00:00,5121,23898.8,6.4
2024-12-18T03:15+00:00,5142.8,24583.4,6.3
2024-12-18T03:30+00:00,5180.8,25180.1,6.4
2024-12-18T03:45+00:00,5276.7,25684.9,6.3
2024-12-18T04:00+00:00,5159.4,26111.5,6.3
2024-12-18T04:15+00:00,5241.7,26443.4,6.3
2024-12-18T04:30+00:00,5267.5,26293.4,6.2
2024-12-18T04:45+00:00,5260.1,26492.1,7.7
2024-12-18T05:00+00:00,5175.6,27761.6,6
2024-12-18T05:15+00:00,5016.4,28434.7,5.9
2024-12-18T05:30+00:00,4977.4,29109,5.9
2024-12-18T05:45+00:00,4798.9,29772.6,7.7
2024-12-18T06:00+00:00,5408,30473.5,6.5
2024-12-18T06:15+00:00,5465.8,31334.4,6.8
2024-12-18T06:30+00:00,5339,32007.5,7
2024-12-18T06:45+00:00,5138.1,32686,11.6
2024-12-18T07:00+00:00,5543.2,33182.2,33.1
2024-12-18T07:15+00:00,5598.4,33752.8,150.2
2024-12-18T07:30+00:00,5617.3,34270.1,515
2024-12-18T07:45+00:00,5519.5,34601.7,1043.8
2024-12-18T08:00+00:00,5306.9,35004.1,1695.7
2024-12-18T08:15+00:00,5316.9,35406.5,2307.3
2024-12-18T08:30+00:00,5282.8,35572.4,2903.9
2024-12-18T08:45+00:00,5262.4,35835,3415.8
2024-12-18T09:00+00:00,4900.3,36079.7,4054.8
2024-12-18T09:15+00:00,4884.5,36381.4,4680.8
2024-12-18T09:30+00:00,4844.1,36691.3,5258.1
2024-12-18T09:45+00:00,4841.4,36706.7,5669.6
2024-12-18T10:00+00:00,3991.8,36678,5992.7
2024-12-18T10:15+00:00,3917.1,37134,6269.6
2024-12-18T10:30+00:00,3895.2,37300.1,6489.9
2024-12-18T10:45+00:00,3896.6,37488.8,6643.1
2024-12-18T11:00+00:00,4099,37756.5,6805.3
2024-12-18T11:15+00:00,4133.3,38136.4,6848.4
2024-12-18T11:30+00:00,4117,38560.9,6985.1
2024-12-18T11:45+00:00,4086.1,38998.6,6908.2
2024-12-18T12:00+00:00,3779.4,39286.1,6740
2024-12-18T12:15+00:00,3673.2,39612,6375.7
2024-12-18T12:30+00:00,3634.8,39962.4,5957.8
2024-12-18T12:45+00:00,3478.4,40294.7,5461.2
2024-12-18T13:00+00:00,3395.2,40761,4987.7
2024-12-18T13:15+00:00,3272.3,40993.8,4409.3
2024-12-18T13:30+00:00,3106.7,41238.1,3682.5
2024-12-18T13:45+00:00,2971.1,41748.4,2974.9
2024-12-18T14:00+00:00,2511.3,42013.3,2278.2
2024-12-18T14:15+00:00,2625.3,41992.5,1604.2
2024-12-18T14:30+00:00,2712.9,42430.7,934
2024-12-18T14:45+00:00,2521.1,42914.9,442.3
2024-12-18T15:00+00:00,2478.6,43067.6,129.3
2024-12-18T15:15+00:00,2604.5,43162.7,32.7
2024-12-18T15:30+00:00,2623.6,43535.3,18.4
2024-12-18T15:45+00:00,2782.3,43812.2,18.1
2024-12-18T16:00+00:00,3102.4,43849.5,18.7
2024-12-18T16:15+00:00,3180.8,43940.7,14.4
2024-12-18T16:30+00:00,3260,44146.6,10.4
2024-12-18T16:45+00:00,3292.8,44051.5,9.6
2024-12-18T17:00+00:00,2481.4,44075.2,10.7
2024-12-18T17:15+00:00,2463.1,44093.4,8.8
2024-12-18T17:30+00:00,2480.3,44022.3,12.5
2024-12-18T17:45+00:00,2512.2,43798.2,13.2
2024-12-18T18:00+00:00,3018.8,43229.9,16.1
2024-12-18T18:15+00:00,3046.1,42589.3,9.8
2024-12-18T18:30+00:00,3043.9,42553.6,8.7
2024-12-18T18:45+00:00,3018.6,42178.6,8.7
2024-12-18T19:00+00:00,2985.7,41921.1,8.4
2024-12-18T19:15+00:00,3432.8,41485.5,9.4
2024-12-18T19:30+00:00,3546.4,41008.6,8.5
2024-12-18T19:45+00:00,3832.5,40506.5,8.4
2024-12-18T20:00+00:00,4664.3,40115.1,8.9
2024-12-18T20:15+00:00,4898.8,39882.4,8.1
2024-12-18T20:30+00:00,4936,39178.7,6.7
2024-12-18T20:45+00:00,4899.5,38581.6,6.5
2024-12-18T21:00+00:00,4981.3,36324.2,8
2024-12-18T21:15+00:00,5031.9,36379.8,8
2024-12-18T21:30+00:00,4949.3,35894.7,8
2024-12-18T21:45+00:00,4858.1,35516.3,6
2024-12-18T22:00+00:00,4640.7,35234.5,7.7
2024-12-18T22:15+00:00,4552.9,34709.2,7.2
2024-12-18T22:30+00:00,4348.2,34778.6,6.4
2024-12-18T22:45+00:00,4029.5,34715.4,6.6
2024-12-18T23:00+00:00,4040.4,34671.6,7.8
2024-12-18T23:15+00:00,3830.7,34924,6.5
2024-12-18T23:30+00:00,3696.7,34929.3,6.4
2024-12-18T23:45+00:00,3451.1,34146.3,6.5
2024-12-19T00:00+00:00,3324.3,33432.4,8.1
2024-12-19T00:15+00:00,3321.5,32849.4,6.5
2024-12-19T00:30+00:00,3456.9,32844.9,6.6
2024-12-19T00:45+00:00,3366.6,32808.7,6.5
2024-12-19T01:00+00:00,3388,33911.5,7.2
2024-12-19T01:15+00:00,3352.9,34398.9,7.3
2024-12-19T01:30+00:00,3275.6,34447.2,6.6
2024-12-19T01:45+00:00,3229.6,34234.7,6.6
2024-12-19T02:00+00:00,3090.9,34310.3,7.6
2024-12-19T02:15+00:00,2979.1,34800.5,6.7
2024-12-19T02:30+00:00,3160,35418.9,6.7
2024-12-19T02:45+00:00,3348.3,35800.1,6.7
2024-12-19T03:00+00:00,3754.7,35628.8,6.5
2024-12-19T03:15+00:00,4151.9,35372.3,6.4
2024-12-19T03:30+00:00,4465.6,35671.7,7
2024-12-19T03:45+00:00,4659.4,35978.7,7.1
2024-12-19T04:00+00:00,4218.9,36528.5,6.9
2024-12-19T04:15+00:00,4036.8,37247.9,6.9
2024-12-19T04:30+00:00,3783.9,38319.8,6.8
2024-12-19T04:45+00:00,3761,39437.2,8.2
2024-12-19T05:00+00:00,3698.6,41325.6,6.4
2024-12-19T05:15+00:00,3873.1,42225.7,6.3
2024-12-19T05:30+00:00,4095.2,42986.6,6.3
2024-12-19T05:45+00:00,4102.2,43406.8,6.3
2024-12-19T06:00+00:00,4118.2,43596.4,6.6
2024-12-19T06:15+00:00,3973.2,44328.6,6.9
2024-12-19T06:30+00:00,3779.2,44916.8,6.9
2024-12-19T06:45+00:00,3510.5,44965.9,10.3
2024-12-19T07:00+00:00,3968.8,44907.8,24.7
2024-12-19T07:15+00:00,3984.1,44998.9,116.7
2024-12-19T07:30+00:00,3987.1,44893.2,330.3
2024-12-19T07:45+00:00,3852.7,44513.9,548.8
2024-12-19T08:00+00:00,4154.4,43958.9,775.7
2024-12-19T08:15+00:00,4259.1,43672.7,1035.6
2024-12-19T08:30+00:00,4264.3,43111.5,1330.8
2024-12-19T08:45+00:00,4265.6,42974.2,1616.3
2024-12-19T09:00+00:00,4616,42885.6,1964.2
2024-12-19T09:15+00:00,4642.5,42345.2,2309.7
2024-12-19T09:30+00:00,4679.7,41578.3,2733
2024-12-19T09:45+00:00,4551.1,41075.5,3200.9
2024-12-19T10:00+00:00,5231.5,40643.8,3507.2
2024-12-19T10:15+00:00,5229.9,40085.7,3735.1
2024-12-19T10:30+00:00,5174.5,39293.2,3959.2
2024-12-19T10:45+00:00,5153.9,39158.9,4160.7
2024-12-19T11:00+00:00,5142.5,39212.4,4331.1
2024-12-19T11:15+00:00,5195.4,38910.6,4470.2
2024-12-19T11:30+00:00,5385.6,38581.9,4514.8
2024-12-19T11:45+00:00,5607.6,38090.3,4475
2024-12-19T12:00+00:00,5707.4,37641.1,4236.5
2024-12-19T12:15+00:00,5780.7,37097.4,4043.4
2024-12-19T12:30+00:00,5831.4,36832.4,3927.2
2024-12-19T12:45+00:00,5882,36599.1,3660.4
2024-12-19T13:00+00:00,5775.2,36211.3,3287.9
2024-12-19T13:15+00:00,5811,36189.8,2806.9
2024-12-19T13:30+00:00,5869.4,35900.6,2331.8
2024-12-19T13:45+00:00,5909.2,35952.7,1865
2024-12-19T14:00+00:00,6078,36016.5,1410.9
2024-12-19T14:15+00:00,6088.6,35999.8,972.4
2024-12-19T14:30+00:00,6105.6,35807.6,577.2
2024-12-19T14:45+00:00,6055.4,35530.6,288.6
2024-12-19T15:00+00:00,6211.1,35327.8,98.6
2024-12-19T15:15+00:00,6254,34603.1,31.4
2024-12-19T15:30+00:00,6101.5,34408,18.7
2024-12-19T15:45+00:00,6080.7,34270.6,25.9
2024-12-19T16:00+00:00,5842.4,33855.5,11
2024-12-19T16:15+00:00,5820.2,33858.1,11.3
2024-12-19T16:30+00:00,5775.9,33779.7,12.4
2024-12-19T16:45+00:00,5793,33960.5,9.6
2024-12-19T17:00+00:00,5415.6,34691.7,10.7
2024-12-19T17:15+00:00,5392.2,34929.1,8.7
2024-12-19T17:30+00:00,5373.9,34758.2,8.1
2024-12-19T17:45+00:00,5354.9,34708.9,8
2024-12-19T18:00+00:00,5561.8,35034.6,10
2024-12-19T18:15+00:00,5572.2,35339.9,7.7
2024-12-19T18:30+00:00,5548.9,35370.5,7.2
2024-12-19T18:45+00:00,5606.2,35666.8,7.2
2024-12-19T19:00+00:00,5474.4,36310.6,8.7
2024-12-19T19:15+00:00,5480,36601.1,8.4
2024-12-19T19:30+00:00,5497.9,37111.1,6.8
2024-12-19T19:45+00:00,5480.6,37542.4,6.7
2024-12-19T20:00+00:00,5043.8,37021.4,7.1
2024-12-19T20:15+00:00,4961.9,36891.5,6.5
2024-12-19T20:30+00:00,4947.1,37613.6,6.5
2024-12-19T20:45+00:00,4835.7,37546.8,6.6
2024-12-19T21:00+00:00,4968.6,35795.6,9
2024-12-19T21:15+00:00,5002.2,36070.8,7.5
2024-12-19T21:30+00:00,4887.7,36281.5,6.6
2024-12-19T21:45+00:00,4835.4,36655.1,6.5
2024-12-19T22:00+00:00,3925.3,36463.9,8.2
2024-12-19T22:15+00:00,3804.3,36400.7,7.5
2024-12-19T22:30+00:00,3754.2,36374.6,8.3
2024-12-19T22:45+00:00,3794.7,36467.1,6.8
2024-12-19T23:00+00:00,3513.2,36493.2,9.3
2024-12-19T23:15+00:00,3515,36350.1,9.2
2024-12-19T23:30+00:00,3582,36428.1,6.8
2024-12-19T23:45+00:00,3504.7,36308.3,6.8
2024-12-20T00:00+00:00,3807.8,36149.7,7.7
2024-12-20T00:15+00:00,3811,35886.9,7.1
2024-12-20T00:30+00:00,3801.3,35851.4,7
2024-12-20T00:45+00:00,3788.8,35707.4,7.1
2024-12-20T01:00+00:00,3404.2,35510.1,7.1
2024-12-20T01:15+00:00,3383.5,35441.9,6.7
2024-12-20T01:30+00:00,3458.6,35269.1,6.8
2024-12-20T01:45+00:00,3422.8,35189.6,6.9
2024-12-20T02:00+00:00,3549.7,35083.2,7
2024-12-20T02:15+00:00,3493.8,35005.9,6.9
2024-12-20T02:30+00:00,3498.7,34991.5,6.8
2024-12-20T02:45+00:00,3409.2,34805,7
2024-12-20T03:00+00:00,3783.6,34652.8,6.9
2024-12-20T03:15+00:00,3759.7,34723.6,7.1
2024-12-20T03:30+00:00,3759.2,34778.1,7.1
2024-12-20T03:45+00:00,3768,34691.9,7.3
2024-12-20T04:00+00:00,3987.6,34553.3,7
2024-12-20T04:15+00:00,3976.2,34328.3,7
2024-12-20T04:30+00:00,3853.5,34137.4,8
2024-12-20T04:45+00:00,3805.2,34036.1,9.1
2024-12-20T05:00+00:00,4540.1,35402.2,6.8
2024-12-20T05:15+00:00,4465.3,35336.7,6.7
2024-12-20T05:30+00:00,4382.9,35064.8,6.6
2024-12-20T05:45+00:00,4217.8,34837.4,8.7
2024-12-20T06:00+00:00,4922.3,34205.3,6.9
2024-12-20T06:15+00:00,4907.4,33427.8,7.2
2024-12-20T06:30+00:00,4867.5,33321.8,7.6
2024-12-20T06:45+00:00,4814.3,32966.4,13.6
2024-12-20T07:00+00:00,4648.4,32434.7,16
2024-12-20T07:15+00:00,4628.4,32330.7,62.4
2024-12-20T07:30+00:00,4405.4,31916.2,351.8
2024-12-20T07:45+00:00,4421.8,31475.4,902.9
2024-12-20T08:00+00:00,4387.1,30892.8,1601.5
2024-12-20T08:15+00:00,4441.3,29907.9,2387.2
2024-12-20T08:30+00:00,4395.1,29458.2,3097.5
2024-12-20T08:45+00:00,4397.7,29346.1,3945
2024-12-20T09:00+00:00,4549.2,29541.8,4810.4
2024-12-20T09:15+00:00,4537.4,29406.6,5610.9
2024-12-20T09:30+00:00,4717.1,29168.2,6482.9
2024-12-20T09:45+00:00,4702,28765.9,7182.6
2024-12-20T10:00+00:00,4776.1,28646,7942
2024-12-20T10:15+00:00,4714.1,28241.9,8457.4
2024-12-20T10:30+00:00,5174.8,27888.5,8830.5
2024-12-20T10:45+00:00,5131.8,27756.3,9099.5
2024-12-20T11:00+00:00,5340.4,27788.8,9158.6
2024-12-20T11:15+00:00,5231.4,27908.4,9042.6
2024-12-20T11:30+00:00,5318.2,27832.4,8870.5
2024-12-20T11:45+00:00,5459.6,27922.1,8492.2
2024-12-20T12:00+00:00,5653.2,27914.8,8179.7
2024-12-20T12:15+00:00,5961.7,27524.5,7747.1
2024-12-20T12:30+00:00,6013.1,27220,7146.3
2024-12-20T12:45+00:00,6119.4,26847.5,6391.7
2024-12-20T13:00+00:00,5949.8,26418.2,5590.2
2024-12-20T13:15+00:00,6334.5,26078.5,4773.5
2024-12-20T13:30+00:00,6548.2,25882.6,3965.4
2024-12-20T13:45+00:00,6707.1,25006.6,3153.4
2024-12-20T14:00+00:00,6358.3,24678.2,2369.2
2024-12-20T14:15+00:00,6328.9,24547.2,1577.5
2024-12-20T14:30+00:00,6318.8,25011,940.1
2024-12-20T14:45+00:00,6430.5,25065.8,469.7
2024-12-20T15:00+00:00,6562.6,24973.1,165.2
2024-12-20T15:15+00:00,6539.8,25243.1,42
2024-12-20T15:30+00:00,6541.3,25477,19.1
2024-12-20T15:45+00:00,6648.1,25860.3,18.6
2024-12-20T16:00+00:00,6609.6,26534.4,23.7
2024-12-20T16:15+00:00,6623.7,27012.5,16.3
2024-12-20T16:30+00:00,6612.2,27251.3,15.2
2024-12-20T16:45+00:00,6600.9,27626.8,12.8
2024-12-20T17:00+00:00,6665.9,28203.6,19.1
2024-12-20T17:15+00:00,6675.9,28522.6,10.3
2024-12-20T17:30+00:00,6658.1,28488.1,8.1
2024-12-20T17:45+00:00,6690.2,28631.2,7.9
2024-12-20T18:00+00:00,6630.9,28918.6,11.3
2024-12-20T18:15+00:00,6657.9,29172.6,7.3
2024-12-20T18:30+00:00,6673.6,29410,7.1
2024-12-20T18:45+00:00,6667.9,29710.1,7
2024-12-20T19:00+00:00,6525.1,29928,23.5
2024-12-20T19:15+00:00,6257.1,29943,7.3
2024-12-20T19:30+00:00,6257.9,30283.8,6.8
2024-12-20T19:45+00:00,6217.9,30435.6,6.8
2024-12-20T20:00+00:00,6251.1,30628.2,11.3
2024-12-20T20:15+00:00,6246,30686.7,8.4
2024-12-20T20:30+00:00,6258.6,30617.4,6.8
2024-12-20T20:45+00:00,6300,30625,6.8
2024-12-20T21:00+00:00,6042.3,29208.6,19.8
2024-12-20T21:15+00:00,6007.3,29345.9,15.2
2024-12-20T21:30+00:00,5997.6,29443.4,11.2
2024-12-20T21:45+00:00,6029.4,29461.6,6.7
2024-12-20T22:00+00:00,5935.6,29439.6,15.5
2024-12-20T22:15+00:00,5934.7,29552.5,11.1
2024-12-20T22:30+00:00,5981.4,29741.5,7.2
2024-12-20T22:45+00:00,5982.3,29834.7,6.8
2024-12-20T23:00+00:00,5422.2,30147.3,9.7
2024-12-20T23:15+00:00,5487.7,30226.9,6.9
2024-12-20T23:30+00:00,5451.3,30330,6.8
2024-12-20T23:45+00:00,5389.7,30520.2,6.9
2024-12-21T00:00+00:00,5742.3,30881.6,8.2
2024-12-21T00:15+00:00,5498.5,30833.7,6.8
2024-12-21T00:30+00:00,5355.5,30967.7,6.9
2024-12-21T00:45+00:00,5378.9,31069.8,6.7
2024-12-21T01:00+00:00,5141.3,31628,7.6
2024-12-21T01:15+00:00,5097.4,31806.2,6.7
2024-12-21T01:30+00:00,5022.5,32032.3,6.6
2024-12-21T01:45+00:00,4936.7,32269.2,6.8
2024-12-21T02:00+00:00,5010.6,32551.9,6.9
2024-12-21T02:15+00:00,4971.2,32735.8,6.8
2024-12-21T02:30+00:00,4899.1,32898.8,6.8
2024-12-21T02:45+00:00,4662.7,32838.4,6.8
2024-12-21T03:00+00:00,4428.5,33046.4,6.8
2024-12-21T03:15+00:00,4422.3,33189.5,6.8
2024-12-21T03:30+00:00,4443,33328.3,6.8
2024-12-21T03:45+00:00,4534.3,33648.2,7.8
2024-12-21T04:00+00:00,4807,33515.8,6.7
2024-12-21T04:15+00:00,4858.8,33489.2,6.8
2024-12-21T04:30+00:00,4828.9,33472.4,7.4
2024-12-21T04:45+00:00,4838.7,33308.7,9.7
2024-12-21T05:00+00:00,4788.6,34611.6,6.5
2024-12-21T05:15+00:00,4829.9,34553.9,6.5
2024-12-21T05:30+00:00,4831.1,34468.8,6.7
2024-12-21T05:45+00:00,4973.4,34220.3,8.1
2024-12-21T06:00+00:00,4976,33899.9,6.9
2024-12-21T06:15+00:00,5172.1,33892.9,6.7
2024-12-21T06:30+00:00,5350.6,33998,6.9
2024-12-21T06:45+00:00,5426.6,34205.5,10.7
2024-12-21T07:00+00:00,5433,34348.6,24.7
2024-12-21T07:15+00:00,5450.2,34547.3,105.4
2024-12-21T07:30+00:00,5529.7,34600.2,538.4
2024-12-21T07:45+00:00,5562.5,34559.2,1048.9
2024-12-21T08:00+00:00,5934.9,34764.2,1638.7
2024-12-21T08:15+00:00,6021.7,34790.7,2267.5
2024-12-21T08:30+00:00,6053,34608.3,2973.2
2024-12-21T08:45+00:00,5951.6,34272.8,3661.9
2024-12-21T09:00+00:00,5406.1,33774.8,4362
2024-12-21T09:15+00:00,5611.3,33778.5,5063.7
2024-12-21T09:30+00:00,5664.5,33863.7,5611.9
2024-12-21T09:45+00:00,5640.3,34009.2,6111.2
2024-12-21T10:00+00:00,5921.3,34516.9,6581.8
2024-12-21T10:15+00:00,5937,34859.3,6873.9
2024-12-21T10:30+00:00,5943.5,35202.9,7147
2024-12-21T10:45+00:00,5925.7,35387.2,7265
2024-12-21T11:00+00:00,5883.6,35991.6,7285.7
2024-12-21T11:15+00:00,5869.9,36165.6,7065
2024-12-21T11:30+00:00,5790.6,36501.3,6735.9
2024-12-21T11:45+00:00,5757.2,36572.3,6134.4
2024-12-21T12:00+00:00,5514.4,36499.9,5622.1
2024-12-21T12:15+00:00,5500.3,36435.6,5142.4
2024-12-21T12:30+00:00,5501.5,36486.5,4599
2024-12-21T12:45+00:00,5497.5,36649.9,3908.3
2024-12-21T13:00+00:00,5388.2,36128.1,3270.8
2024-12-21T13:15+00:00,5502.2,36375.1,2657.2
2024-12-21T13:30+00:00,5872.9,36825.4,2112.9
2024-12-21T13:45+00:00,5900.8,37172.9,1644.1
2024-12-21T14:00+00:00,6002.9,37264.1,1216.4
2024-12-21T14:15+00:00,5951.9,37626,852.5
2024-12-21T14:30+00:00,5915.2,38124.2,520.3
2024-12-21T14:45+00:00,5855.4,38487.4,259.9
2024-12-21T15:00+00:00,5709.6,38807.4,89
2024-12-21T15:15+00:00,5700.2,39338.3,26.7
2024-12-21T15:30+00:00,5634.6,39876.4,15.7
2024-12-21T15:45+00:00,5641.1,40229.8,15.6
2024-12-21T16:00+00:00,4844.9,40768.8,13.7
2024-12-21T16:15+00:00,4809.9,40943.1,10
2024-12-21T16:30+00:00,4688.9,41344.2,8.8
2024-12-21T16:45+00:00,4586.6,42032.7,8.5
2024-12-21T17:00+00:00,4156.9,42284.1,10
2024-12-21T17:15+00:00,3987,42560,9
2024-12-21T17:30+00:00,3946,43091.7,7.4
2024-12-21T17:45+00:00,3885.1,43133.7,7
2024-12-21T18:00+00:00,3881.7,43503.5,8.1
2024-12-21T18:15+00:00,3910.6,43961.2,6.8
2024-12-21T18:30+00:00,3976.2,44344.3,6.3
2024-12-21T18:45+00:00,4029.6,44271.3,6.2
2024-12-21T19:00+00:00,4183.2,44756.6,8
2024-12-21T19:15+00:00,4311.9,44730.1,6.2
2024-12-21T19:30+00:00,4326.6,44689,6.2
2024-12-21T19:45+00:00,4332.7,44519.9,6.3
2024-12-21T20:00+00:00,5011.6,44638.2,6.4
2024-12-21T20:15+00:00,5076.6,44517.7,6.1
2024-12-21T20:30+00:00,5082.6,44246.5,6.3
2024-12-21T20:45+00:00,5048.5,43905.7,6.4
2024-12-21T21:00+00:00,5324.2,41995.9,8.6
2024-12-21T21:15+00:00,5329.9,42244,6
2024-12-21T21:30+00:00,5291.2,42003.7,6.8
2024-12-21T21:45+00:00,5109.4,41483.6,6.1
2024-12-21T22:00+00:00,4935.8,41182.8,8
2024-12-21T22:15+00:00,4951.4,40732.7,6.1
2024-12-21T22:30+00:00,5000.6,40375.4,6.2
2024-12-21T22:45+00:00,4925.3,39668,6.4
2024-12-21T23:00+00:00,5102.6,39264.9,6.4
2024-12-21T23:15+00:00,5251,38961.3,6.1
2024-12-21T23:30+00:00,5251.9,38269.8,6
2024-12-21T23:45+00:00,5226.9,37494.1,6
2024-12-22T00:00+00:00,3745.1,37272.6,6.3
2024-12-22T00:15+00:00,3577.6,36921.6,6.2
2024-12-22T00:30+00:00,3524,36482.6,6.1
2024-12-22T00:45+00:00,3650.9,36486.9,6.2
2024-12-22T01:00+00:00,3719.1,36381.7,7.7
2024-12-22T01:15+00:00,3786.3,36386.6,6.1
2024-12-22T01:30+00:00,4214.3,36301,6.1
2024-12-22T01:45+00:00,4278.7,35701.9,6
2024-12-22T02:00+00:00,4227.3,34539.5,6.3
2024-12-22T02:15+00:00,4196.4,34245.9,6
2024-12-22T02:30+00:00,4100.8,34386.1,6.1
2024-12-22T02:45+00:00,4221.1,34020.3,6.1
2024-12-22T03:00+00:00,4637.7,33074.4,5.9
2024-12-22T03:15+00:00,4722.6,32772,6.2
2024-12-22T03:30+00:00,4848.8,32906.7,6.4
2024-12-22T03:45+00:00,4817,32966.1,6.4
2024-12-22T04:00+00:00,4874.4,32622.4,6.4
2024-12-22T04:15+00:00,4757.8,31846.5,6.6
2024-12-22T04:30+00:00,4708.8,31625.9,8.3
2024-12-22T04:45+00:00,4920.1,31641.7,8.1
2024-12-22T05:00+00:00,4723.7,31886,6.3
2024-12-22T05:15+00:00,4690.2,31397.5,7.3
2024-12-22T05:30+00:00,5057.7,31525,6.5
2024-12-22T05:45+00:00,5126.5,30970.9,8
2024-12-22T06:00+00:00,4723.8,29462,6.9
2024-12-22T06:15+00:00,4653.6,29796.4,7.2
2024-12-22T06:30+00:00,4504.3,30110.2,7.3
2024-12-22T06:45+00:00,4773.6,29846.5,11
2024-12-22T07:00+00:00,5461,29508,11.3
2024-12-22T07:15+00:00,5771.6,29170.7,34.5
2024-12-22T07:30+00:00,5756.7,29068.7,143.2
2024-12-22T07:45+00:00,5781.5,28593.7,350
2024-12-22T08:00+00:00,6055.5,28169.1,632.6
2024-12-22T08:15+00:00,6114.2,27720.3,986.7
2024-12-22T08:30+00:00,5894.3,27473.4,1425.7
2024-12-22T08:45+00:00,5770.7,27096.5,1831.2
2024-12-22T09:00+00:00,6069.2,27363.4,2322.8
2024-12-22T09:15+00:00,5764.4,27240.8,2838.5
2024-12-22T09:30+00:00,5610.8,26674.8,3323.5
2024-12-22T09:45+00:00,6057.2,26522.2,3726.4
2024-12-22T10:00+00:00,6220.3,26511.1,3998.2
2024-12-22T10:15+00:00,6335.2,26350.4,4288.2
2024-12-22T10:30+00:00,6042.3,26523.1,4559.8
2024-12-22T10:45+00:00,5776.1,27244.9,4663
2024-12-22T11:00+00:00,5868.2,27696.3,4787.9
2024-12-22T11:15+00:00,6051.6,27897.3,4757.8
2024-12-22T11:30+00:00,6130.5,27835.5,4791.1
2024-12-22T11:45+00:00,5650.5,27413,4578.9
